YEAR,NB_OF_FLIGHT,DEP_ISO_COUNTRY_CODE,DES_ISO_COUNTRY_CODE
2013,9,IS,IL
2013,8,KZ,NO
2013,87,TG,BE
2013,3,AR,PT
2013,30,TJ,CZ
2013,2,VC,FR
2013,1,KE,BY
2013,5,AE,IS
2013,4,RW,PT
2013,2,KR,SE
2013,11,MV,FR
2013,1,IR,MD
2013,111,MA,CZ
2013,2,MK,QA
2013,2,IT,CM
2013,1,BY,VE
2013,278,IE,HR
2013,5,FI,DO
2013,4,BM,IT
2013,3,PY,ES
2013,3,LY,US
2013,1,RO,HK
2013,9,IL,GI
2013,148,SE,BG
2013,6,GR,OM
2013,3,IQ,CS
2013,7,LT,PT
2013,1,NG,BY
2013,3,FR,AG
2013,4,CA,SK
2013,2,EE,AE
2013,80,SL,FR
2013,32,JO,HU
2013,1,BA,LU
2013,7,ES,DJ
2013,10,AT,KW
2013,8,IT,GA
2013,6,GE,FI
2013,6,IT,GQ
2013,1,TH,CY
2013,2,JM,IE
2013,1,NL,CF
2013,1,TT,NL
2013,3,RO,TH
2013,4,SE,ZA
2013,1,PL,SG
2013,8,MT,ZA
2013,67,MT,LT
2013,5,US,GE
2013,5,GE,GE
2013,2,GB,ML
2013,850,SE,HR
2013,1,CO,SN
2013,1,IT,NP
2013,11,GB,SN
2013,6,LV,PT
2013,15,KW,AT
2013,1,SI,DZ
2013,8,MK,PL
2013,4,IT,BJ
2013,10,CS,PT
2013,1,LB,LU
2013,1,MA,BG
2013,1,MU,SE
2013,2,GA,MT
2013,9,HR,AE
2013,2,RW,UA
2013,10,EE,PT
2013,1,LK,CS
2013,4,MV,CY
2013,5,KG,SK
2013,21,NO,LU
2013,4,FR,KG
2013,7,FR,TM
2013,1,TM,BE
2013,2,SE,TW
2013,3,CZ,VG
2013,5,SA,UA
2013,8,PT,EE
2013,1,TD,BY
2013,9,LY,PT
2013,2,SC,GR
2013,9,PT,LY
2013,1,AW,CH
2013,186,SE,BA
2013,1,ZA,CZ
2013,1,MA,GE
2013,2,CN,SK
2013,2,BR,CZ
2013,13,CS,LT
2013,11,IQ,RO
2013,1,MK,US
2013,3,PK,CH
2013,8,RU,BH
2013,2,IS,IS
2013,2,CS,KG
2013,6,GE,EE
2013,1,LR,DE
2013,18,FR,PA
2013,51,SI,TN
2013,3,AL,AL
2013,16,IS,HU
2013,1,SI,ZA
2013,82,CS,EG
2013,1,HT,ES
2013,4,ES,GE
2013,22,LB,BA
2013,3,HR,IQ
2013,1,TJ,ES
2013,1,NL,BN
2013,2,FR,ID
2013,1,DK,AF
2013,26,GB,AW
2013,3,CA,NG
2013,2,IT,ZW
2013,3,LT,AZ
2013,4,GB,RW
2013,1,GL,NL
2013,1,PL,MU
2013,45,KW,BG
2013,6,HR,AZ
2013,5,BA,TN
2013,2,TD,PT
2013,4,TN,BA
2013,23,GR,IS
2013,2,TC,RU
2013,2,BM,CV
2013,3,IQ,HR
2013,1,JP,SI
2013,2,PT,ET
2013,2,TN,CY
2013,3,PL,JP
2013,3,US,MT
2013,2,SN,QA
2013,2,PL,ET
2013,2,ET,PL
2013,1,BR,GI
2013,1,BE,BB
2013,1,KH,FR
2013,1,LT,LY
2013,4,AZ,FI
2013,1,UA,ER
2013,8,MT,JO
2013,1,MX,HU
2013,13,IS,HR
2013,1,BY,KZ
2013,27,BE,ZA
2013,112,EG,CA
2013,1,RO,NG
2013,4,LU,CA
2013,40,BA,NO
2013,37,GE,BE
2013,2,AT,GL
2013,3,LV,BA
2013,18,SK,CV
2013,3,SN,SA
2013,1,DK,AM
2013,3,ES,RW
2013,3,CY,KR
2013,1,AT,BF
2013,24,MN,DE
2013,1,RW,CY
2013,2,LT,MK
2013,9,BY,IE
2013,1,GI,BE
2013,2,FR,SC
2013,2,HR,LY
2013,1,BA,QA
2013,1,NL,MD
2013,10,CS,SA
2013,3,MK,LT
2013,1,FR,KY
2013,10,FO,IT
2013,6,CV,TR
2013,24,LU,OM
2013,1,ES,TD
2013,2,HR,DZ
2013,1,AM,MK
2013,3,ES,KE
2013,4,GR,GA
2013,3,TR,MN
2013,3,MA,BH
2013,1,MT,AZ
2013,3,ES,AW
2013,18,AM,GR
2013,1,BM,FI
2013,1,CF,CY
2013,1,KG,EE
2013,2,MD,LU
2013,1,BM,DK
2013,1,DK,TJ
2013,1,RO,JP
2013,3,CA,CY
2013,2,SI,LU
2013,2,CY,NG
2013,1,FO,CA
2013,1,GH,IE
2013,2,AL,AZ
2013,2,KR,GR
2013,2,SI,NG
2013,1,MO,IT
2013,1,IT,VN
2013,3,MD,SI
2013,5,US,BG
2013,1,PK,RO
2013,1,SE,UZ
2013,1,BE,XF
2013,2,ER,DE
2013,2,BD,NL
2013,1,AI,FR
2013,1,CH,NE
2013,1,GL,SJ
2013,1,BY,MA
2013,2,CD,IT
2013,1,OM,MT
2013,1,MK,NO
2013,2,RU,IN
2013,1,BS,BE
2013,2,UZ,GR
2013,1,TM,QA
2013,3,MK,BA
2013,1,BY,AN
2013,1,SD,HR
2013,3,JP,IS
2013,3,IR,SK
2013,1,SN,AF
2013,1,LU,SD
2013,1,TR,ID
2013,1,BM,CS
2013,1,ST,ES
2013,1,NO,GI
2013,1,BG,CA
2013,2,LU,VE
2013,1,SY,IR
2013,1,CS,SG
2013,2,IE,BN
2013,1,NL,BM
2013,2,RU,SG
2013,1,EC,IE
2013,1,BE,BW
2013,1,CS,IN
2013,3,MK,CY
2013,1,NO,KE
2013,1,SA,NE
2013,1,KG,LB
2013,1,AF,AE
2013,1,BE,BD
2013,1,MY,IT
2013,1,NO,MD
2013,4,AM,IN
2013,1,PL,KR
2013,1,LV,AM
2013,2,GR,GH
2013,2,RU,MZ
2013,1,SK,LY
2013,1,BE,MG
2013,1,PL,ZA
2013,4,LK,PL
2013,1,CH,LR
2013,1,GB,KH
2013,1,PK,AT
2013,3,KG,LU
2013,1,NO,MK
2013,4,JM,SE
2013,1,BG,CM
2013,5,DO,UA
2013,2,SN,MT
2013,1,SC,PL
2013,1,VE,LU
2013,2,IQ,IE
2013,1,CY,HK
2013,3,UA,DO
2013,1,GE,SA
2013,1,LR,PT
2013,4,AM,PK
2013,1,NL,GA
2013,1,GB,GQ
2013,14,IQ,SY
2013,6,SY,IQ
2013,3,YE,IT
2013,1,LU,CF
2013,1,ES,CF
2013,1,HT,IE
2013,2,NE,RU
2013,4,DE,XF
2013,4,XF,DE
2013,1,SK,TJ
2013,2,LY,HR
2013,1,NE,US
2014,301,SE,IQ
2014,17653,US,FR
2014,329324,TR,TR
2014,277,NG,ES
2014,7416,CA,GB
2014,1065,EG,BE
2014,3262,LB,AE
2014,6135,UA,TR
2014,7874,IR,TR
2014,2131,SG,GB
2014,7838,US,IT
2014,931,US,SA
2014,3562,RU,FI
2014,300,US,GH
2014,2902,HK,GB
2014,1675,KG,TR
2014,2453,JO,TR
2014,718,TH,FI
2014,2155,UA,EG
2014,13417,EG,RU
2014,1782,JP,GB
2014,1373,JP,FI
2014,18,TT,SE
2014,2069,US,QA
2014,291062,IT,IT
2014,3278,JP,DE
2014,381,AE,PL
2014,3103,QA,GB
2014,149,GW,MA
2014,4460,FI,ES
2014,1925,RO,NL
2014,3491,AE,FR
2014,1606,UA,AE
2014,1118,KE,GB
2014,3989,IL,RU
2014,1460,TH,GB
2014,6332,DE,CN
2014,3149,LB,TR
2014,4666,AE,US
2014,92242,GR,GR
2014,180,IR,SE
2014,1259,QA,FR
2014,550,SE,CY
2014,1619,AE,UA
2014,19979,ES,NL
2014,1663,IN,FR
2014,9521,CZ,DE
2014,916,TH,NL
2014,4547,MA,BE
2014,5820,AT,RU
2014,7971,DK,ES
2014,8860,SE,ES
2014,1123,TR,BG
2014,18542,DE,GR
2014,1439,SG,DE
2014,13437,DE,BE
2014,9578,DE,CZ
2014,273512,NO,NO
2014,21470,MA,FR
2014,30324,CH,GB
2014,50,PK,NO
2014,366,QA,PL
2014,17619,NL,FR
2014,573,CS,CZ
2014,8537,DE,HU
2014,3600,FR,IL
2014,1569,GR,ES
2014,8776,GR,RU
2014,15727,GB,NO
2014,55989,IE,GB
2014,5467,CH,TR
2014,4650,TR,SE
2014,10728,UA,RU
2014,1871,RU,SE
2014,3336,CS,CH
2014,2238,MA,NL
2014,1762,NG,GB
2014,2436,GB,TN
2014,6550,IE,DE
2014,6372,CH,US
2014,3923,TR,DK
2014,2324,EG,LB
2014,11741,PT,DE
2014,11417,IT,GR
2014,2775,LV,FI
2014,3420,BE,DK
2014,2187,LV,LT
2014,1310,GB,UA
2014,5759,CZ,GB
2014,7908,ES,DK
2014,295,CH,KE
2014,8193,ES,MA
2014,507,JO,AT
2014,4995,IT,EG
2014,9006,IT,AT
2014,5936,DE,BG
2014,5450,FR,SE
2014,7360,GB,CA
2014,7325,ES,US
2014,357,NL,RW
2014,1074,NL,IN
2014,1917,SE,RU
2014,1354,FR,QA
2014,364,SE,QA
2014,13,DE,SD
2014,3494,IT,AE
2014,816,BE,IN
2014,2476,CZ,ES
2014,3583,BE,GR
2014,820,MA,DZ
2014,2006,LT,DE
2014,10072,ES,IE
2014,684,TR,LV
2014,1630,HK,DE
2014,776,GB,AZ
2014,3486,DK,BE
2014,288,FR,VE
2014,432,NO,HU
2014,1622,ES,MX
2014,898,NO,AT
2014,1610,ES,GR
2014,650,ES,CV
2014,1971,CZ,TR
2014,211,TR,OM
2014,2452,CZ,GR
2014,561,RU,QA
2014,4448,PL,ES
2014,3,KG,US
2014,1093,DE,LB
2014,820,CZ,SE
2014,158,IL,SE
2014,3,AT,HK
2014,2344,NO,TR
2014,1106,SA,LB
2014,258,HU,AE
2014,2844,FI,EE
2014,487,CZ,BY
2014,9921,NL,NL
2014,163,GB,VN
2014,1412,DK,RU
2014,880,CH,CN
2014,341,PR,NL
2014,1216,GB,BR
2014,117,DK,IQ
2014,506,NO,TH
2014,1301,NO,CH
2014,5525,BE,TR
2014,17,LY,NL
2014,107,MD,AE
2014,1119,MA,TN
2014,2467,SI,DE
2014,895,EG,GR
2014,1297,NO,IS
2014,1247,ES,HU
2014,2305,GB,SA
2014,378,PT,AE
2014,762,DE,DZ
2014,1391,IT,JP
2014,548,LT,FR
2014,291,MT,CY
2014,573,PT,AT
2014,314,TJ,GB
2014,599,NL,CS
2014,1486,IT,MD
2014,661,CH,SA
2014,4,UA,OM
2014,672,AL,AT
2014,160,LT,IL
2014,541,DK,EG
2014,376,GR,JO
2014,17,OM,CY
2014,755,SG,FR
2014,737,FR,MU
2014,557,CY,SE
2014,134,TW,AT
2014,961,BG,FR
2014,208,TW,FR
2014,533,MY,FR
2014,1556,TR,KG
2014,410,VN,DE
2014,1657,BG,IT
2014,330,BO,ES
2014,186,TH,ES
2014,68,MD,CY
2014,421,HK,FI
2014,501,TH,NO
2014,141,TN,LB
2014,1465,RU,LT
2014,2562,ZA,GB
2014,2147,TR,KW
2014,573,AT,TH
2014,15,UA,MV
2014,294,ES,NG
2014,266,RU,MV
2014,222,IT,TZ
2014,313,SK,IE
2014,1964,BE,IE
2014,267,NA,DE
2014,46,JO,EG
2014,41,RU,SC
2014,1410,SI,CS
2014,259,IS,IE
2014,504,DK,CS
2014,353,CL,FR
2014,565,NL,KR
2014,214,CA,GR
2014,216,MA,BF
2014,152,MA,GQ
2014,561,MA,MR
2014,331,CM,BE
2014,1068,ES,BG
2014,1,RU,ZM
2014,369,AN,FR
2014,296,GH,TR
2014,254,CD,TR
2014,449,MA,ML
2014,1221,PL,IL
2014,365,TR,BD
2014,551,MX,NL
2014,834,ES,CL
2014,369,TR,ZA
2014,628,BR,NL
2014,112,LB,GH
2014,153,AW,NL
2014,194,MX,RU
2014,157,AR,NL
2014,364,EC,NL
2014,3380,BG,BG
2014,148,UZ,UA
2014,160,CA,QA
2014,212,GA,MA
2014,100,AZ,ES
2014,412,MK,HR
2014,998,BY,LT
2014,30,SE,CV
2014,42,RO,KW
2014,2328,AT,BG
2014,742,NO,PT
2014,121,AT,MA
2014,58,LY,ES
2014,29,FI,MX
2014,347,FR,CV
2014,298,UA,FI
2014,2075,SK,SK
2014,720,AT,CY
2014,1094,US,LU
2014,315,FR,NE
2014,1026,PL,RO
2014,210,FR,TW
2014,166,IT,MX
2014,271,MA,LB
2014,178,FR,PA
2014,1287,BG,PL
2014,1103,FI,GR
2014,228,FR,TG
2014,716,TR,NG
2014,1729,LT,PL
2014,469,CZ,PT
2014,206,SI,IT
2014,754,SE,LT
2014,615,TR,LT
2014,389,NG,BE
2014,4,LV,SI
2014,248,AE,BG
2014,835,FI,HU
2014,172,BA,FR
2014,104,MA,NO
2014,345,PL,CA
2014,194,IT,EE
2014,760,LT,SE
2014,135,UZ,RU
2014,151,BG,HU
2014,474,IL,GE
2014,162,VN,GB
2014,174,BY,IL
2014,192,EE,IT
2014,1445,FR,RE
2014,199,NL,SI
2014,173,IL,KR
2014,156,AO,FR
2014,185,DO,IT
2014,383,US,GR
2014,241,TR,DJ
2014,642,AZ,IT
2014,2,VC,FR
2014,159,CN,PL
2014,12,AG,PT
2014,148,AM,CZ
2014,681,LT,TR
2014,19,BY,NO
2014,29,BE,MX
2014,71,BJ,MA
2014,85,BE,JO
2014,124,US,LV
2014,216,FR,KZ
2014,31,CH,MD
2014,11,SC,RU
2014,804,HR,NL
2014,76,DE,BB
2014,14,RU,BA
2014,562,MD,UA
2014,255,JO,RU
2014,150,MD,FR
2014,25,DE,XF
2014,328,CH,LV
2014,297,NL,BY
2014,205,OM,IT
2014,170,NG,LB
2014,36,BE,SD
2014,156,EG,LT
2014,133,MA,LU
2014,402,US,CN
2014,2,AI,PT
2014,194,GB,MV
2014,2,VG,FR
2014,16,FI,KZ
2014,110,GB,UZ
2014,209,PL,AM
2014,132,AO,ES
2014,13,BB,PT
2014,430,HU,EG
2014,15,KE,GR
2014,39,PT,MT
2014,2,HR,LY
2014,391,NL,MT
2014,35,SE,JO
2014,99,IS,RU
2014,44,RO,SK
2014,53,EE,AT
2014,96,EG,SI
2014,52,SC,DE
2014,56,AO,US
2014,88,HR,UA
2014,382,IT,IN
2014,84,ES,BH
2014,121,MA,SL
2014,14,DO,FI
2014,113,LR,MA
2014,1,NG,CY
2014,542,HU,DK
2014,6,BF,ES
2014,43,BE,LY
2014,2,JO,GE
2014,100,CA,HK
2014,226,BE,LU
2014,53,MX,SE
2014,11,AN,CH
2014,104,GE,GR
2014,194,LB,BE
2014,17,SE,AZ
2014,57,TR,UG
2014,630,CZ,HR
2014,132,TR,AM
2014,146,AM,TR
2014,338,GR,IE
2014,184,MT,GR
2014,6,PT,SL
2014,4,PT,CY
2014,85,IT,MG
2014,5,MY,FI
2014,105,FR,CF
2014,2,UG,BY
2014,6,CH,AN
2014,968,IE,CA
2014,12,JO,AM
2014,53,KZ,AM
2014,56,PL,MD
2014,3,CY,MV
2014,27,NO,CA
2014,89,FR,UZ
2014,11,AL,EG
2014,208,GB,BY
2014,50,LY,CH
2014,1,GH,NO
2014,22,CY,SK
2014,10,DE,DJ
2014,3,TR,SC
2014,2,AE,LY
2014,28,BE,KZ
2014,48,MT,MA
2014,1212,RU,GE
2014,944,GE,AZ
2014,5,DK,MK
2014,11,CZ,EE
2014,3,MT,GH
2014,2,MT,TZ
2014,2,YE,LB
2014,12,SK,LV
2014,5,AL,CN
2014,44,SK,RO
2014,43,HU,SI
2014,2,SC,UA
2014,184,SN,AE
2014,2,AL,AL
2014,6,IE,DZ
2014,9,AN,RU
2014,3,AI,GB
2014,1,DZ,IQ
2014,11,PK,UA
2014,16,LB,GQ
2014,2,TR,SY
2014,159,FR,EE
2014,37,BE,TG
2014,25,CD,MA
2014,16,IL,IS
2014,19,CH,PK
2014,25,BE,BH
2014,2,TD,MT
2014,9,FI,SK
2014,12,RU,KW
2014,186,DE,CV
2014,12,GR,IN
2014,22,GR,IS
2014,5,NO,AW
2014,12,AL,HR
2014,1,LY,AL
2014,6,AW,DK
2014,37,KZ,BG
2014,51,PL,LU
2014,5,GI,DK
2014,3,DE,GQ
2014,5,TW,FI
2014,10,TJ,AM
2014,27,SK,SE
2014,3,GB,ST
2014,17,SK,DK
2014,12,IN,SE
2014,7,AL,BG
2014,4,BY,US
2014,5,IS,IL
2014,66,GE,AF
2014,11,MT,CD
2014,35,PT,GM
2014,2,FR,LC
2014,13,KW,ES
2014,1,SY,TN
2014,3,LY,UA
2014,7,LU,CA
2014,144,PL,SI
2014,11,TD,GB
2014,13,BE,BY
2014,9,TJ,GE
2014,3,QA,CS
2014,1,CH,TT
2014,6,RO,AL
2014,4,CN,LU
2014,82,IL,PT
2014,7,RO,SI
2014,10,TN,MR
2014,2,TZ,CH
2014,12,CG,BE
2014,5,CH,VN
2014,1,TM,SE
2014,3,GI,RO
2014,2,PT,GD
2014,14,ES,IN
2014,12,CH,DJ
2014,12,AT,LB
2014,16,BA,BE
2014,18,HR,EG
2014,11,LU,GH
2014,1,ES,VG
2014,8,MA,ET
2014,4,RU,IN
2014,32,NG,PT
2014,13,BE,BA
2014,3,BR,IE
2014,207,SE,UA
2014,8,DE,GI
2014,20,IE,BB
2014,1,TC,RU
2014,11,SK,BA
2014,49,LB,BG
2014,4,ET,CY
2014,8,BE,MR
2014,3,SY,CH
2014,9,SD,RU
2014,8,BE,ZM
2014,3,TR,GQ
2014,14,IS,RO
2014,9,MK,CZ
2014,6,GM,FR
2014,4,SC,TR
2014,33,LU,CZ
2014,4,SI,NO
2014,2,CU,AO
2014,11,IS,BG
2014,4,PK,DE
2014,40,BY,LY
2014,56,PT,GR
2014,44,LY,BY
2014,6,SE,AL
2014,8,CZ,DZ
2014,1,FI,KG
2014,9,ES,KW
2014,2,RU,VN
2014,6,IS,EE
2014,1,UA,ZA
2014,9,SN,CH
2014,10,CY,LU
2014,14,TN,GR
2014,6,KW,DZ
2014,11,DK,SA
2014,2,TM,LT
2014,3,BM,CV
2014,22,LU,NO
2014,1,PE,BE
2014,39,TN,NO
2014,13,RW,GR
2014,6,SI,MD
2014,1,KG,FI
2014,10,FI,CS
2014,6,SC,GB
2014,86,MT,CZ
2014,2,LY,IR
2014,4,GR,PK
2014,28,MT,HR
2014,1,YE,RU
2014,1,JO,IS
2014,18,IT,IQ
2014,5,JO,KZ
2014,27,IS,CZ
2014,175,TN,HU
2014,6,FR,SC
2014,5,CI,PT
2014,3,LB,DJ
2014,4,CM,RU
2014,12,MT,US
2014,4,CH,GA
2014,3,NO,IQ
2014,1,GI,AE
2014,2,DZ,AZ
2014,3,CY,SI
2014,14,BG,TN
2014,1,GI,LU
2014,5,EE,SI
2014,106,CO,GB
2014,1,GB,BI
2014,358,GR,US
2014,1,AO,BY
2014,4,CZ,JO
2014,38,MK,MK
2014,1,NP,GB
2014,1,TR,ZM
2014,14,SE,SI
2014,1,UZ,AZ
2014,2,SE,ZM
2014,7,MA,HR
2014,23,GR,TN
2014,4,ES,CD
2014,1,OM,BA
2014,23,TN,RO
2014,4,CH,GN
2014,1,CV,JO
2014,5,ML,DE
2014,2,CH,JM
2014,22,RU,CV
2014,2,KW,HU
2014,1,PL,TD
2014,3,TJ,RO
2014,10,CM,DE
2014,1,DO,CS
2014,2,NP,LB
2014,4,RU,SD
2014,1,LU,BH
2014,1,ZA,LB
2014,4,AZ,NO
2014,1,GM,CZ
2014,69,CZ,CY
2014,2,GR,ZA
2014,2,AM,NL
2014,2,ML,UA
2014,5,CH,MY
2014,5,KG,RO
2014,4,IT,GA
2014,75,BD,DE
2014,8,GR,CN
2014,2,BR,BR
2014,4,HR,MA
2014,3,TG,ES
2014,4,GB,LR
2014,4,GR,TZ
2014,5,BG,US
2014,7,HU,SA
2014,3,CH,KG
2014,3,PY,GB
2014,3,NO,CV
2014,8,IT,TD
2014,1,MM,SE
2014,214,LV,GR
2014,2,MT,MV
2014,72,LT,MT
2014,11,IS,SI
2014,17,BF,LU
2014,57,UZ,CZ
2014,1,CS,BI
2014,1,IT,BB
2014,7,IN,CZ
2014,1,RO,DZ
2014,1,IE,MM
2014,3,US,GQ
2014,2,FI,UZ
2014,1,OM,TN
2014,6,GI,GI
2014,16,PL,IQ
2014,1,IT,MW
2014,5,CN,CZ
2014,5,IE,SI
2014,2,BE,AN
2014,4,AG,IL
2014,1,AT,TJ
2014,2,BY,BA
2014,5,RW,PT
2014,9,NL,ML
2014,1,GD,ES
2014,6,DE,LR
2014,13,LU,IS
2014,3,FO,IE
2014,4,IE,FO
2014,2,JO,SI
2014,1,GB,CR
2014,2,IT,ZW
2014,2,IL,JP
2014,2,TJ,HR
2014,1,RU,SG
2014,3,IE,CU
2014,1,DK,VE
2014,5,JO,CS
2014,3,DZ,IE
2014,1,BG,CV
2014,14,BE,AF
2014,9,SK,IS
2014,1,PH,LV
2014,3,IT,SD
2014,1,NP,GE
2014,1,TC,TR
2014,2,IQ,IR
2014,13,AF,BE
2014,1,BO,BB
2014,1,EC,DK
2014,59,LB,DK
2014,1,AF,IE
2014,23,ES,FO
2014,4,GB,RW
2014,2,MM,GB
2014,5,FR,BM
2014,3,MT,GA
2014,1,DJ,CY
2014,18,NE,BE
2014,3,GA,PT
2014,2,PT,QA
2014,1,MA,KE
2014,3,PR,CV
2014,2,PT,AW
2014,2,IT,PY
2014,1,HR,CN
2014,1,FR,TM
2014,1,TJ,BA
2014,113,TR,BJ
2014,3,AT,SG
2014,1,DZ,SD
2014,5,HR,GE
2014,2,PT,PA
2014,2,LB,NO
2014,1,DZ,IR
2014,3,CM,MT
2014,5,LT,MD
2014,1,FI,AZ
2014,3,MA,AR
2014,3,GE,EE
2014,6,CS,US
2014,1,DK,GA
2014,5,KE,IE
2014,1,NA,TR
2014,2,HR,CA
2014,1,IE,BF
2014,7,BR,GR
2014,1,TW,BE
2014,2,IQ,KG
2014,3,BN,GB
2014,4,GE,MT
2014,1,PK,PK
2014,4,AL,KW
2014,2,AZ,MD
2014,2,KG,PL
2014,23,GR,AZ
2014,5,GR,BR
2014,2,RW,DE
2014,1,AM,SK
2014,1,HU,HK
2014,3,GI,IE
2014,1,MR,IR
2014,2,TJ,HU
2014,1,YE,GR
2014,1,MY,NO
2014,2,ES,XF
2014,2,PL,BS
2014,4,IQ,BY
2014,2,BY,KW
2014,1,NO,CF
2014,1,ZM,GR
2014,3,ER,GR
2014,3,GB,BN
2014,4,CI,LU
2014,2,AM,HU
2014,4,CD,CH
2014,1,RW,LB
2014,2,GH,CH
2014,1,IS,CS
2014,2,AZ,MK
2014,16,TN,HR
2014,1,CI,BG
2014,7,AM,QA
2014,1,GA,IE
2014,2,KZ,HR
2014,8,FR,KM
2014,1,CD,NL
2014,16,KM,FR
2014,1,AZ,LB
2014,1,CD,GR
2014,1,GE,AL
2014,1,BH,LV
2014,1,CV,HU
2014,3,AM,PK
2014,1,NE,CH
2014,2,TZ,MT
2014,1,GB,BZ
2014,2,BE,GL
2014,1,SD,CS
2014,3,MA,UA
2014,1,SJ,FI
2014,2,FR,AI
2014,1,AR,CH
2014,2,MO,IT
2014,1,VE,LU
2014,3,AL,GE
2014,1,SI,AE
2014,1,CG,LB
2014,1,KE,RU
2014,1,MR,IS
2014,1,LB,CG
2014,2,NG,NO
2014,2,PT,SC
2014,1,NL,GN
2014,7,PL,BA
2014,1,IT,SH
2014,1,MZ,RO
2014,2,AT,GI
2014,1,GL,FO
2014,2,PT,EC
2014,1,YE,LV
2014,1,NL,MZ
2014,1,SC,DK
2014,2,GB,NE
2014,4,LB,CI
2014,2,GR,ID
2014,2,LB,SK
2014,1,HR,IN
2014,1,AT,ZM
2014,2,CU,GQ
2014,4,AG,ES
2014,2,SL,RU
2014,4,ZA,GR
2014,2,CH,ST
2014,3,MY,LB
2014,2,FO,FI
2014,1,GF,PT
2014,11,PT,LT
2014,1,JM,US
2014,2,RU,ZW
2014,1,AL,BH
2014,3,KZ,AZ
2014,15,IT,LR
2014,1,SL,TR
2014,2,AL,SA
2014,1,KG,LB
2014,2,GN,DE
2014,1,SE,ZA
2014,1,CH,PA
2014,1,SJ,NL
2014,1,CU,SN
2014,2,LB,ML
2014,5,DK,KW
2014,1,SL,DK
2014,1,UA,DJ
2014,1,CD,DE
2014,1,US,GN
2014,1,RO,FO
2014,1,NE,UA
2014,1,MK,MT
2014,4,NO,SL
2014,1,GB,TM
2014,1,NO,GH
2014,1,TM,UA
2014,1,IR,CS
2014,1,SY,RO
2014,1,GE,LB
2014,1,SN,AZ
2014,1,GR,YT
2014,1,BG,LY
2014,1,SL,CZ
2014,1,BZ,GB
2014,1,CV,GI
2014,4,PL,VN
2014,2,IT,GN
2014,2,CN,IQ
2014,1,CU,TR
2014,1,JP,CY
2014,1,CM,LV
2014,1,MX,LT
2014,1,QA,SN
2014,1,LB,HK
2014,1,BY,SI
2014,1,FI,TJ
2014,1,CY,LR
2014,2,IE,JM
2014,1,HU,KR
2014,1,PA,CH
2014,1,NL,TC
2014,1,CI,IS
2014,1,FO,BG
2014,1,TC,BE
2014,1,LB,LU
2014,1,CM,GE
2014,1,AZ,AL
2014,3,CZ,AF
2014,1,BB,BE
2014,1,GR,AN
2014,1,UZ,CS
2014,2,FR,KN
2014,1,IE,LC
2014,1,BY,SA
2014,1,UY,DE
2014,1,CY,MU
2014,1,AL,PL
2014,1,JM,DK
2007,51470,US,GB
2007,528,IN,TR
2007,13515,FI,SE
2007,359,CA,MA
2007,5308,US,ES
2007,542168,GB,GB
2007,1888,ES,MX
2007,1983,DK,LT
2007,2171,JP,DE
2007,8046,EG,IT
2007,364,IR,IT
2007,2034,TH,DE
2007,2,UZ,CZ
2007,1378,CZ,EG
2007,151,CV,FR
2007,710,JO,DE
2007,56154,NL,GB
2007,1542,AE,IT
2007,2309,IL,DE
2007,13661,SE,FI
2007,14789,TN,FR
2007,2671,IL,FR
2007,2762,AE,FR
2007,5195,PL,IE
2007,2095,QA,GB
2007,14570,RU,TR
2007,560,AZ,DE
2007,21664,CH,CH
2007,868,JO,GB
2007,19353,ES,NL
2007,197,KR,CZ
2007,298,KE,CH
2007,56096,FR,ES
2007,4630,CH,PT
2007,282,MV,GB
2007,56147,IT,FR
2007,11842,DE,HU
2007,1313,ZA,DE
2007,3937,NO,FR
2007,4202,MT,GB
2007,4145,AT,BE
2007,16653,CH,IT
2007,8090,DE,EG
2007,3652,HU,FR
2007,5966,CZ,IT
2007,389,QA,TR
2007,120,SA,RU
2007,1319,TN,ES
2007,28947,FR,CH
2007,714,LU,PT
2007,5885,BE,CH
2007,279,MV,DE
2007,124078,ES,GB
2007,23819,IE,IE
2007,2712,GR,RO
2007,3116,ES,FI
2007,14251,DK,GB
2007,12961,GB,NO
2007,3491,CH,RU
2007,1155,GB,GI
2007,209,AM,GB
2007,372,AT,PT
2007,95,IL,KR
2007,5803,PT,IT
2007,1237,FR,LB
2007,530,MA,TN
2007,2256,NO,PL
2007,2159,DK,US
2007,526,EG,CY
2007,5191,IE,PL
2007,741,NL,LV
2007,13453,DE,CZ
2007,4034,IT,HU
2007,1098,GB,CS
2007,141,JO,TN
2007,1209,FR,CS
2007,3274,DK,CH
2007,3172,GB,IS
2007,9536,SE,NO
2007,19610,RO,RO
2007,8262,ES,MA
2007,2366,SE,CH
2007,313,SY,IR
2007,632,AT,MK
2007,443,AE,BE
2007,2712,RO,GR
2007,842,DE,SA
2007,935,KW,GB
2007,2591,PL,CZ
2007,2816,FR,XF
2007,845,GB,JM
2007,3550,EE,FI
2007,210,BE,CM
2007,4821,IT,IE
2007,1262,AT,FI
2007,507,GR,LB
2007,7422,FR,DK
2007,7154,IT,RU
2007,2851,GB,SG
2007,953,IT,BR
2007,2083,GB,QA
2007,1880,LV,GB
2007,906,IE,SE
2007,1978,IT,UA
2007,787,TJ,TR
2007,536,FR,GA
2007,1392,DE,BR
2007,1509,LV,DK
2007,2524,CH,PL
2007,1052,GB,LY
